Id,Label,timeset,users_can_post,link,category,talking_about_count,like_count
344384458923684,Big Blog Beauté,,yes,https://www.facebook.com/big.blog.beaute/,Small Business,211,12145
195525793811770,Pensamentos Insanos  por Cinthya Rachel,,yes,https://www.facebook.com/blogCinthyaRachel/,Personal Blog,178,19500
194128513967925,Beleza Interior?,,yes,https://www.facebook.com/blzinterior/,Health/Wellness Website,4194,29518
356029421127160,Alice Salazar,,yes,https://www.facebook.com/AliceSalazarOficial/,Public Figure,63711,997623
374518929237746,MaquiADORO,,yes,https://www.facebook.com/MaquiADORO/,Health/Beauty,3419,793153
148201375289935,Luciane Ferraes,,no,https://www.facebook.com/lucianeferraes/,Personal Blog,10233,206907
242116789183034,Blog Serendipity,,yes,https://www.facebook.com/melinasouza/,Public Figure,2473,62081
332093316829687,Vinte e poucos,,yes,https://www.facebook.com/blogvinteepoucos/,Personal Blog,8,14187
330162353678150,Fran Guarnieri,,no,https://www.facebook.com/franguarnierii/,Personal Blog,1452,340403
230946020276220,Comprando meu APê,,no,https://www.facebook.com/comprandomeuape/,Personal Blog,1116,53243
157526871050882,Pimpy Make Up,,yes,https://www.facebook.com/PimpyMakeUp/,Health/Beauty,881,19613
140434839314659,Hey Cute,,yes,https://www.facebook.com/blogheycute/,Personal Blog,288,6373
203854896312333,Beauty by Lee,,no,https://www.facebook.com/Beauty-by-Lee-203854896312333/,Public Figure,26649,579550
151010138271885,Maxibolsa,,yes,https://www.facebook.com/Maxibolsa/,Personal Blog,0,1866
148216735275925,Loucas por Maquiagem,,no,https://www.facebook.com/loucaspormaquiagem/,Health/Beauty,8117,1018074
429161467140472,Tutorial de Maquiagem,,yes,https://www.facebook.com/tutorialepassoapassodemaquiagem/,Community,572,116418
138449569564476,SimplYounique,,no,https://www.facebook.com/1SimplYounique/,Public Figure,171,172860
1719536084949435,Diva s Moda Íntima Plus Size e Semi Jóias,,yes,https://www.facebook.com/Divas-Moda-Íntima-Plus-Size-e-Semi-Jóias-1719536084949435/,Clothing,13,2224
850609935010595,Sibelle Plus size,,yes,https://www.facebook.com/Sibelleplussize/,Clothing,2454,14367
193658060694418,Cátia Ferrari Moda Plus Size,,yes,https://www.facebook.com/catiaferrarimodaplussize/,Clothing,13,4591
164207503661284,Dalie Coiffer Cosméticos Profissionais,,yes,https://www.facebook.com/daliecoiffer/,Health/Beauty,3008,163134
363777740379936,Musings of a Curvy Lady,,yes,https://www.facebook.com/MusingsOfACurvyLady/,Personal Blog,307,15409
443804389115653,Lili da ena: camisas e acessórios,,yes,https://www.facebook.com/lilidaena/,Retail and Consumer Merchandise,21,514
126238417549951,Jany Plus Size,,yes,https://www.facebook.com/janyplussize/,Clothing,9,2172
603502836414058,Uomini di Peso,,yes,https://www.facebook.com/uominidipeso/,Reference Website,659,5422
155280978136221,Ditara plus,,yes,https://www.facebook.com/modaditaraplus/,Clothing,9,380
665063370274397,Dama de Seda Lingerie,,yes,https://www.facebook.com/www.damadeseda.com.br/,Clothing,568,1764
168547009984120,Zênite Moda Maior,,yes,https://www.facebook.com/zeniteplussize/,Clothing,368,31760
433923413325064,Moda Ckm,,yes,https://www.facebook.com/modackmplusize/,Community,139,18139
182844628535528,Muzzarra s plus size,,yes,https://www.facebook.com/muzzarras/,Shopping/Retail,17,1895
365801836942049,A Vida sem Rotina,,yes,https://www.facebook.com/avidasemrotina/,Local/Travel Website,1,42
186285244825022,Eu sou redonda sexy e bonita.,,yes,https://www.facebook.com/Eu-sou-redonda-sexy-e-bonita-186285244825022/,Personal Website,8702,38306
455743374444091,Divas Plus Lingeries e Acessórios,,yes,https://www.facebook.com/DivasPlus.LA/,Clothing,160,20914
1491775634445509,PopSugar Select,,yes,https://www.facebook.com/PopSugarSelect/,Website,48,2084
570182803067556,Big Girl Swag on Point,,yes,https://www.facebook.com/BGSOP14/,Community,13218,51656
615146541954709,Sou Plus  sou mais eu,,no,https://www.facebook.com/Sou-Plus-sou-mais-eu-615146541954709/,Community,17,935
353085008082215,Programa JB,,yes,https://www.facebook.com/programajb/,TV Show,5355,24449
315684498450491,Perfumaria Sumirê,,no,https://www.facebook.com/perfumariasumire/,Shopping/Retail,3603,144749
1533904640186955,Daluz Moda Plus Size,,yes,https://www.facebook.com/Daluz-Moda-Plus-Size-1533904640186955/,Shopping/Retail,4226,53264
194029027435493,Blog Cinderela Plus Size,,yes,https://www.facebook.com/cinderelaplussize/,Community,14,1919
1401029606868292,Ágape 7 Modas,,yes,https://www.facebook.com/agape7modas/,Shopping/Retail,154,8699
201040076638679,Italo cintos couro,,yes,https://www.facebook.com/Italo-cintos-couro-201040076638679/,Clothing,1,220
128911790509544,Sumirê Vip Profissional - Vale do Paraíba,,yes,https://www.facebook.com/sumirevipprofissional/,Spas/Beauty/Personal Care,12,7611
240244186136395,Renata Poskus,,yes,https://www.facebook.com/renataposkus/,Public Figure,237,16370
158127164297930,Moglie Moda Feminina,,yes,https://www.facebook.com/MoglieModaFeminina/,Personal Blog,10,14568
587722181310498,Fina Flor Plus Size,,yes,https://www.facebook.com/finaflor01/,Clothing,7,857
1448300718766679,Delicious Lingerie,,yes,https://www.facebook.com/Delicious-Lingerie-1448300718766679/,Community,10146,8039
112755795517642,Cozinha de Jack,,yes,https://www.facebook.com/cozinhadejack/,Fictional Character,3997,53286
295668653963839,Paula Gonçalves,,no,https://www.facebook.com/PaulaPlusSizeModel/,Personal Blog,22,2525
792616640813940,Cintos Plus Size,,no,https://www.facebook.com/Cintos-Plus-Size-792616640813940/,Clothing,11,925
543645319017568,Gordinhas Chiques,,yes,https://www.facebook.com/GordinhasChiques/,Community,1848,4804
606242242821075,ELITE Models atendimento seg a sex dás 08:00 ás 18:00 hs,,yes,https://www.facebook.com/eliteplussize/,Health/Wellness Website,69,2355
812884072099573,Plus na Real,,yes,https://www.facebook.com/Plus-na-Real-812884072099573/,Media/News/Publishing,10,278
645655095535513,Da Litha Bolsas,,yes,https://www.facebook.com/dalithabolsas/,Bags/Luggage,4,1309
158121777559949,Vogue Brasil,,no,https://www.facebook.com/VogueBr/,Magazine,62960,805735
1385632041675118,Tamanhos Especiais Plus Size,,yes,https://www.facebook.com/tamanhosespeciais.com.br/,Shopping/Retail,13,3186
378065988952451,Em um relacionamento sério com a Internet,,yes,https://www.facebook.com/namorandoainternet/,Entertainment Website,28282,179426
1473689069543054,Imaggem Plus Size,,yes,https://www.facebook.com/Imaggem-Plus-Size-1473689069543054/,Shopping/Retail,33,2629
172466252909910,Jardim Ô Fiô,,no,https://www.facebook.com/jardimofio/,Food/Grocery,89,4974
172633322909993,Docevida moda grande,,yes,https://www.facebook.com/DOCEVIDAMODA/,Clothing,7122,47763
176108202444209,GEPAM - Gestão Pública  Auditoria e Assessoria em Administração Municipal,,yes,https://www.facebook.com/GEPAM-Gestão-Pública-Auditoria-e-Assessoria-em-Administração-Municipal-176108202444209/,Consulting/Business Services,6,364
657709200942924,Chique Moda Plus Size,,yes,https://www.facebook.com/chiquemodaplussize/,Shopping/Retail,62,20076
869846276387433,Bril Store,,yes,https://www.facebook.com/BrilStore/,Website,80,28020
334547016696862,Tribo Chic Moda Feminina Plus Size,,yes,https://www.facebook.com/Tribo-Chic-Moda-Feminina-Plus-Size-334547016696862/,Local Business,16,8592
207608279359066,Disney World Brasil,,yes,https://www.facebook.com/DisneyWorldBrasil/,Travel/Leisure,73388,1529349
186964568063784,Valmari Dermocosméticos,,no,https://www.facebook.com/valmaribrasil/,Health/Beauty,1735,27501
411461295605208,Mamãe Fashionista,,yes,https://www.facebook.com/MamaeFashionista/,Personal Blog,2,1974
220211828017328,Nova Noiva,,yes,https://www.facebook.com/novanoivabrasil/,Product/Service,5534,283681
267730456571852,Alexandre Nero,,no,https://www.facebook.com/alexandrenerooficial/,Musician/Band,21612,322724
234833343227872,Fom Acessórios de Conforto e Bem-Estar,,no,https://www.facebook.com/fomacessoriosdeconforto/,Home Decor,295,220314
708153729214218,Art Collective,,no,https://www.facebook.com/Artcollectiveofficial/,Community,4873,387985
656408387788019,Casa Quintal,,yes,https://www.facebook.com/casaquintaleventos/,Company,567,29776
184559204900210,LightInTheBox Wedding,,yes,https://www.facebook.com/LightInTheBoxWedding/,Company,7701,789478
176794449088985,Grand Hotel Pocinhos,,yes,https://www.facebook.com/grandhotelminas/,Hotel,116,3883
450313795090079,Blog da Mari,,yes,https://www.facebook.com/blogmariane/,Small Business,5,2920
303681976353477,Bepantol Derma,,no,https://www.facebook.com/bepantolderma/,Health/Beauty,33887,295751
217565481602083,Lilian Pacce,,yes,https://www.facebook.com/lilianpacce/,Journalist,20818,321078
164565750309518,Sempre Joias,,yes,https://www.facebook.com/semprejoias/,Jewelry/Watches,22018,184084
777479588975060,Tá  mas e ozomi?,,no,https://www.facebook.com/eozomi/,Fictional Character,855,29399
384401191707557,Trocaderia,,no,https://www.facebook.com/trocaderia/,Community,44,5046
818511124825885,Hotel 10 Bela Vista,,yes,https://www.facebook.com/hotel10belavista/,Hotel,82,1129
115647161875422,Panelaterapia Receitas e Vídeos,,no,https://www.facebook.com/panelaterapia/,Entertainment Website,301004,1626318
473238056076493,Lindissima Moda Plus Size,,yes,https://www.facebook.com/Lindissima-Moda-Plus-Size-473238056076493/,Shopping/Retail,111,12831
1630672450487605,30nostrinques,,yes,https://www.facebook.com/30nostrinques/,Blogger,1,183
600014590132793,Eu Em Vídeos,,yes,https://www.facebook.com/EuEmVideos/,Community,123070,291905
812422202128162,Jout Jout Prazer,,yes,https://www.facebook.com/prazerjoutjout/,Dancer,76240,528436
246365368846195,Denise Gimenez Plus size,,yes,https://www.facebook.com/denisegimenezplussize/,Public Figure,15,3453
292856037596,BANDA SP3,,yes,https://www.facebook.com/BANDA-SP3-292856037596/,Musician/Band,12,2672
147518835322504,Rafael Vaz,,yes,https://www.facebook.com/rafaelvazfotografia/,Artist,42,12226
460264790734949,Première Vision São Paulo,,yes,https://www.facebook.com/premierevisionsaopaulo/,Clothing,19,20515
228865837276270,Dica da Ka,,yes,https://www.facebook.com/dicadaka/,Entertainment Website,35989,3039196
365750440172908,Vi Lingerie [Oficial],,yes,https://www.facebook.com/vi.underwear/,Clothing,2311,83384
223187887770621,Tulli.me,,yes,https://www.facebook.com/Tullime/,Clothing,14040,202344
201809893309995,Demillus - Indústria e Comércio S.A.,,yes,https://www.facebook.com/demillus/,Clothing,17021,1908062
430909280317152,AliExpress Brasil,,yes,https://www.facebook.com/aliexpressbr/,Website,34026,5158221
237070733011999,Blog Moda Aos Pedaços,,yes,https://www.facebook.com/blogmodaaospedacos/,Personal Blog,119,12818
662133993842907,Clinique,,yes,https://www.facebook.com/clinique/,Health/Beauty,1457,8921517
519493691414585,Glamour Plus Size,,yes,https://www.facebook.com/GlamourPlusSize/,Community,422,8151
159370214248656,Max Love Make Up,,yes,https://www.facebook.com/maxlovemakeup/,Health/Beauty,217,15450
991654377541807,Curveella,,yes,https://www.facebook.com/curveella/,Website,8,333
189184293346,Loungerie Intimates,,yes,https://www.facebook.com/loungerieintimates/,Clothing,3648,123350
831565753576223,Quésia Almeida - Miss Plus Size Itaguaí RJ,,no,https://www.facebook.com/Quésia-Almeida-Miss-Plus-Size-Itaguaí-RJ-831565753576223/,Public Figure,63,2266
792752487455824,A Maison,,yes,https://www.facebook.com/amaisonrecife/,Local Business,89,2216
113509778660596,Besni - Combina com você,,no,https://www.facebook.com/LojasBesni/,Company,4292,464775
26275021793,STB,,yes,https://www.facebook.com/STB.Brasil/,Travel/Leisure,760,191083
390208241007639,Stylehaul Mundo,,yes,https://www.facebook.com/StylehaulMundo/,Company,86,23027
233536710087436,Sim sou gordinha idai  eu me amo,,yes,https://www.facebook.com/SimSouGordinhaIdaiEuMeAmo/,Fictional Character,19,3637
459301270782985,Blog Cheias de Charme Plus Size,,no,https://www.facebook.com/Blog-Cheias-de-Charme-Plus-Size-459301270782985/,Personal Blog,3001,9479
343793475668126,Gordinhas na Moda,,yes,https://www.facebook.com/GGnamoda/,Personal Blog,31,10820
302074849953482,CSu Modas,,yes,https://www.facebook.com/csumodas/,Clothing,2,2497
573968832720765,Antonieta Plus Size,,no,https://www.facebook.com/antonietaplus/,Clothing,56,252
191208137617683,Lindt Chocolate - UK,,yes,https://www.facebook.com/LindtUK/,Food/Beverages,458,389096
477044845673073,Hospedaria Casarão,,yes,https://www.facebook.com/HospedariaCasarao/,Hotel,9,826
605453262878889,Organiza Fácil,,yes,https://www.facebook.com/organizafacilpontocom/,Company,2,1868
1414917705395034,Garage Modas - Plus Size,,yes,https://www.facebook.com/garage680/,Clothing,48,2696
194656587228855,Loja Birô,,yes,https://www.facebook.com/lojabiro/,Local Business,17031,57867
377376975735785,Lollaboo,,no,https://www.facebook.com/lojalollaboo/,Clothing,281,3860
432206650172084,NARE MODA PLUS SIZE,,yes,https://www.facebook.com/NareModaPlusSize/,Clothing,2,2531
101348740004647,Kamila Karen,,yes,https://www.facebook.com/Kamila-Karen-101348740004647/,Health/Beauty,478,1233
443839365643125,M Plus Size,,yes,https://www.facebook.com/lojamplussize/,Clothing,14,3362
296423973709236,VestMaior - Moda Maior Plus Size,,yes,https://www.facebook.com/VestMaior/,Local Business,0,716
561798173864106,Cinthia Lima Plus Size,,yes,https://www.facebook.com/Cinthia-Lima-Plus-Size-561798173864106/,Public Figure,17,2495
552742858205274,Sintonia Pluz Size,,yes,https://www.facebook.com/Sintonia-Pluz-Size-552742858205274/,Shopping/Retail,20,3545
183868681770530,Grandes Mulheres,,yes,https://www.facebook.com/Grandes-Mulheres-183868681770530/,Community,11,2326
694682273939309,Magali Grande Estilo Plus Size,,yes,https://www.facebook.com/Magali-Grande-Estilo-Plus-Size-694682273939309/,Shopping/Retail,2,1970
363036107103169,Tudo de B,,yes,https://www.facebook.com/TudoDeBBlogDaBru/,Personal Blog,4,4434
151252181596249,Penteadeira Amarela,,yes,https://www.facebook.com/PenteadeiraAmarela/,Personal Blog,185,5579
263816616979063,Look Do Dia,,yes,https://www.facebook.com/paulamartinsoficial/,Website,229,65086
260773527314361,GLAM4YOU - Blog,,no,https://www.facebook.com/blogglam4you/,Personal Blog,5290,191897
203492133017665,Paulinho Imóveis,,no,https://www.facebook.com/paulinhoimoveis/,Local Business,124,1920
336017399776429,Atelier Sweet,,yes,https://www.facebook.com/GabiGuedesSweetseCo/,Food/Beverages,3,705
450323155016056,Terapeuta Ocupacional - Adriana Sales,,no,https://www.facebook.com/adrianasalesto/,Health/Medical/Pharmacy,3,1431
204520732988,Não Salvo,,no,https://www.facebook.com/NaoSalvo/,Entertainment Website,453130,3816047
138837302821497,Morri De Sunga Branca,,no,https://www.facebook.com/morridesungabranca/,Education Website,20982,661333
553833228000698,Lugares para se conhecer,,yes,https://www.facebook.com/Conhecalugares/,Just For Fun,183,57271
226163124078989,VICTOR HUGO - OFICIAL,,no,https://www.facebook.com/oficial.victorhugo/,Bags/Luggage,5983,128675
460557143985578,Braceletes Italianos by Rosa Leal,,yes,https://www.facebook.com/braceleteitaliano/,Jewelry/Watches,7070,14645
348894685159580,Angélica,,no,https://www.facebook.com/AngelicaProducoes/,Entertainer,110083,6316420
253475401439329,Esquadrão da Moda - SBT,,yes,https://www.facebook.com/EsquadraodaModaSBT/,TV Show,68721,3557460
200736335550,Michael Kors,,yes,https://www.facebook.com/michaelkors/,Clothing,64803,16629182
451836741536694,Fatos Desconhecidos,,yes,https://www.facebook.com/Desconhecidos.Fatos/,News/Media Website,2235023,7504315
459640900740880,Yê Simplesmente Saudável,,yes,https://www.facebook.com/YeSimplesmenteSaudavel/,Restaurant/Cafe,178,8243
142404191637,Portal R7,,no,https://www.facebook.com/portalr7/,News/Media Website,1254037,11479143
489522127802557,Post + Mídias Sociais,,no,https://www.facebook.com/PostMaisOnline/,Business Services,3,393
626998687315242,Bruna Marquezine,,no,https://www.facebook.com/brmarquezine/,Actor/Director,328995,7024899
229775240397179,Kris Jenner,,no,https://www.facebook.com/KrisJenner/,Public Figure,591308,4537898
118813026189,Kourtney Kardashian,,no,https://www.facebook.com/KourtneyKardashian/,Public Figure,1196128,13418031
113962087301,Khloe Kardashian,,no,https://www.facebook.com/KhloeKardashian/,Public Figure,1089332,15879476
114696805612,Kim Kardashian West,,no,https://www.facebook.com/KimKardashian/,Public Figure,1361204,27335530
1494441354123461,Linda de Bonita,,no,https://www.facebook.com/vendalindadebonita/,Bags/Luggage,11,1811
146004828748429,Vivara,,no,https://www.facebook.com/Vivara/,Company,14184,627101
120924207986631,Philadelphia,,yes,https://www.facebook.com/PhiladelphiaBR/,Food/Beverages,26427,993782
266798853340259,Desgraça Caiçara,,yes,https://www.facebook.com/DesgracaCaicara/,Artist,4150,46606
433214396743441,Lindt Chocolate Brasil,,no,https://www.facebook.com/LindtChocolateBrasil/,Product/Service,27125,955051
175678729159061,Rodrigo Cintra,,no,https://www.facebook.com/cintra.rodrigo/,Public Figure,132484,4476386
154038584654886,Hotel Cabreúva Resort,,yes,https://www.facebook.com/cabreuvaresort/,Hotel,2656,136827
441824719195975,Hotel Campestre Atibaia,,yes,https://www.facebook.com/hotelcampestreatibaia/,Travel/Leisure,46,5089
151619091537836,Hotel Varandas da Montanha,,yes,https://www.facebook.com/varandasdamontanha/,Hotel,2520,52374
332936933454552,Cor de Jambo moda praia,,yes,https://www.facebook.com/CorDeJamboModaPraia/,Company,3102,23308
127548197292785,Resort Monte das Oliveiras- Hotel Fazenda,,yes,https://www.facebook.com/montedasoliveiras/,Hotel,2074,69325
249887578408748,GORADIN Calçados e Acessórios,,yes,https://www.facebook.com/lojagoradin/,Retail and Consumer Merchandise,46,83847
200613586628094,Curaçao Brasil,,yes,https://www.facebook.com/CuracaoBrasil/,Travel/Leisure,7471,84115
